hill_DensityBasedClustering4minfeature.OBJECTID,hill_DensityBasedClustering4minfeature.SOURCE_ID,cluster,hill_DensityBasedClustering4minfeature.PROB,hill_DensityBasedClustering4minfeature.OUTLIER,hill_DensityBasedClustering4minfeature.EXEMPLAR,hill_DensityBasedClustering4minfeature.STABILITY,hill_DensityBasedClustering4minfeature.COLOR_ID,hill.FID,Suffix,Placename,State,Lat,Long
1080,1079,161,0.609370578,0.390629422,0,0.014990109,5,1079,hill,Holly Hill,MD,38.630671,-75.8246564
1081,1080,233,0.584368882,0.415631118,0,0.062314944,8,1080,hill,Powhatan Hill,MD,39.3223286,-76.715805
1082,1081,230,1,0,1,0.044341141,4,1081,hill,Chapel Hill,MD,38.7234486,-76.9824747
1084,1083,233,0.599591875,0.400408125,0,0.062314944,8,1083,hill,Cherry Hill,MD,39.2548293,-76.634412
1085,1084,187,0.720680377,0.279319623,0,0.017511907,4,1084,hill,Church Hill,MD,39.1412219,-75.9854971
1086,1085,233,1,0.181940231,0,0.062314944,8,1085,hill,Dixon Hill,MD,39.3698287,-76.6633035
1087,1086,230,1,0,1,0.044341141,4,1086,hill,Kerby Hill,MD,38.7803917,-77.0021977
1088,1087,230,1,0,1,0.044341141,4,1087,hill,Oxon Hill,MD,38.8034468,-76.9896975
1090,1089,230,0.763509876,0.236490124,0,0.044341141,4,1089,hill,Silver Hill,MD,38.8417797,-76.9458075
1091,1090,161,0.885833293,0.114166707,0,0.014990109,5,1090,hill,Chestnut Hill,MD,38.4251168,-75.5618683
1092,1091,161,0.885833293,0.114166707,0,0.014990109,5,1091,hill,Blueberry Hill,MD,38.2340087,-75.5729785
1093,1092,221,0.820265095,0.179734905,0,0.016540463,1,1092,hill,Academy Hill,MD,38.6598408,-76.6616292
1094,1093,221,1,0,1,0.016540463,1,1093,hill,Shady Hill,MD,38.6215086,-76.6430167
1095,1094,221,1,0,1,0.016540463,1,1094,hill,Chapel Hill,MD,38.5209556,-76.6124586
1096,1095,221,1,0,1,0.016540463,1,1095,hill,Fox Hill,MD,38.4879008,-76.6052359
1097,1096,221,0.910367205,0.089632795,0,0.016540463,1,1096,hill,Lancaster Hill,MD,38.4762342,-76.5135645
1098,1097,221,1,0,1,0.016540463,1,1097,hill,Rose Hill,MD,38.5562326,-76.5688455
1099,1098,221,0.787240408,0.212759592,0,0.016540463,1,1098,hill,Spruce Hill,MD,38.3601241,-76.4657855
1103,1102,228,0.787986913,0.212013087,0,0.022217277,3,1102,hill,Dug Hill,MD,39.6801021,-76.8919228
1104,1103,228,1,0,1,0.022217277,3,1103,hill,Glasers Hill,MD,39.6392691,-76.8847005
1105,1104,228,1,0,1,0.022217277,3,1104,hill,West Hill,MD,39.6342692,-76.8844227
1109,1108,228,0.89115877,0.10884123,0,0.022217277,3,1108,hill,Richwynn Hill,MD,39.5539914,-76.9199795
1110,1109,228,1,0,1,0.022217277,3,1109,hill,Duncans Hill,MD,39.5864915,-76.8941453
1111,1110,228,1,0,1,0.022217277,3,1110,hill,Wolf Hill,MD,39.5767701,-76.8455329
1116,1115,221,0.6813794,0.3186206,0,0.016540463,1,1115,hill,Cellar Hill,MD,38.4562349,-76.6744062
1118,1117,221,0.787240408,0.212759592,0,0.016540463,1,1117,hill,Red Hill,MD,38.341236,-76.5343997
1119,1118,229,0.85108198,0.14891802,0,0.048345154,5,1118,hill,Midsummer Hill,MD,39.6542718,-76.4577415
1120,1119,222,1,0,1,0.01288378,3,1119,hill,Bald Hill,MD,39.6859393,-76.2285664
1121,1120,229,0.831166171,0.168833829,0,0.048345154,5,1120,hill,Putnam Hill,MD,39.5578841,-76.4455188
1122,1121,229,1,0,1,0.048345154,5,1121,hill,Sharon Hill,MD,39.5973282,-76.4210735
1123,1122,222,0.836390065,0.163609935,0,0.01288378,3,1122,hill,Fair Hill,MD,39.5714987,-76.1655085
1124,1123,222,1,0,1,0.01288378,3,1123,hill,Springhill,MD,39.5873312,-76.1830092
1126,1125,233,0.780286898,0.219713102,0,0.062314944,8,1125,hill,Brooks Hill,MD,39.2726075,-76.5313525
1127,1126,233,0.792669121,0.207330879,0,0.062314944,8,1126,hill,Butchers Hill,MD,39.2895516,-76.5882994
1128,1127,233,0.792669121,0.207330879,0,0.062314944,8,1127,hill,Goodnow Hill,MD,39.3262183,-76.5457982
1129,1128,233,0.836424764,0.163575236,0,0.062314944,8,1128,hill,Television Hill,MD,39.3323289,-76.6499692
1130,1129,232,1,0,1,0.086717658,6,1129,hill,Autumn Hill,MD,39.2573284,-76.8116402
1131,1130,232,0.56202931,0.43797069,0,0.086717658,6,1130,hill,Briar Hill,MD,39.2734388,-76.9413655
1132,1131,232,0.997757477,0.002242523,0,0.086717658,6,1131,hill,Chestnut Hill,MD,39.288995,-76.7913625
1133,1132,232,0.594242638,0.405757362,0,0.086717658,6,1132,hill,Fairway Hill,MD,39.2762169,-76.8719196
1134,1133,232,1,0,1,0.086717658,6,1133,hill,Fox Hill,MD,39.253995,-76.8527522
1136,1135,232,0.989968887,0.010031113,0,0.086717658,6,1135,hill,Ivy Hill,MD,39.2939949,-76.8021961
1137,1136,232,1,0,1,0.086717658,6,1136,hill,Nob Hill,MD,39.2756616,-76.8413634
1138,1137,232,0.58070328,0.41929672,0,0.086717658,6,1137,hill,Sandy Hill,MD,39.3001052,-76.9319212
1139,1138,232,1,0,1,0.086717658,6,1138,hill,Sylvan Hill,MD,39.2901061,-76.7938626
1140,1139,232,0.56202931,0.43797069,0,0.086717658,6,1139,hill,Cabin Hill,MD,39.2098286,-76.9616431
1142,1141,232,0.510593286,0.489406714,0,0.086717658,6,1141,hill,Murray Hill,MD,39.145941,-76.8755295
1143,1142,232,1,0,1,0.086717658,6,1142,hill,Thunder Hill,MD,39.2264955,-76.8330292
1144,1143,232,0.750438601,0.249561399,0,0.086717658,6,1143,hill,Font Hill,MD,39.2267734,-76.784417
1145,1144,232,0.646396838,0.353603162,0,0.086717658,6,1144,hill,Jeffers Hill,MD,39.2014959,-76.8274733
1148,1147,227,0.886835431,0.113164569,0,0.032681783,2,1147,hill,Painters Hill,MD,38.9612235,-76.5080162
1150,1149,221,0.730956312,0.269043688,0,0.016540463,1,1149,hill,Holly Hill,MD,38.732062,-76.5652357
1153,1152,227,0.692125615,0.307874385,0,0.032681783,2,1152,hill,Long Hill,MD,39.1264981,-76.5746866
1154,1153,227,0.84900707,0.15099293,0,0.032681783,2,1153,hill,Mallet Hill,MD,39.0581655,-76.642744
1156,1155,227,1,0,1,0.032681783,2,1155,hill,Evans Hill,MD,39.0239997,-76.5494075
1157,1156,227,1,0,1,0.032681783,2,1156,hill,Oakhill,MD,39.0856654,-76.5691306
1158,1157,227,1,0,1,0.032681783,2,1157,hill,Robin Hood Hill,MD,39.0278887,-76.535796
1160,1159,227,1,0,1,0.032681783,2,1159,hill,Lark Hill,MD,39.0342776,-76.5099619
1161,1160,227,1,0,1,0.032681783,2,1160,hill,Oakland Hill,MD,39.0462219,-76.4707941
1165,1164,225,0.706309976,0.293690024,0,0.030675704,1,1164,hill,Harmony Hill,MD,39.5070456,-77.4030406
1167,1166,225,0.966857144,0.033142856,0,0.030675704,1,1166,hill,Round Hill,MD,39.4356572,-77.4999868
1168,1167,225,1,0,1,0.030675704,1,1167,hill,Grove Hill,MD,39.4195462,-77.4610973
1169,1168,225,1,0,1,0.030675704,1,1168,hill,Tulip Hill,MD,39.4020467,-77.3822072
1170,1169,225,0.986651943,0.013348057,0,0.030675704,1,1169,hill,Windy Hill,MD,39.3978802,-77.379985
1171,1170,225,1,0,1,0.030675704,1,1170,hill,Cherry Hill,MD,39.4592683,-77.458875
1172,1171,225,1,0,1,0.030675704,1,1171,hill,Clover Hill,MD,39.4562128,-77.4288745
1173,1172,225,0.986651943,0.013348057,0,0.030675704,1,1172,hill,Honey Hill,MD,39.3892695,-77.3080394
1174,1173,225,0.835114236,0.164885764,0,0.030675704,1,1173,hill,Campers Hill,MD,39.475935,-77.3066499
1175,1174,225,0.986651943,0.013348057,0,0.030675704,1,1174,hill,Hickory Hill,MD,39.4584352,-77.3038723
1176,1175,225,0.986651943,0.013348057,0,0.030675704,1,1175,hill,Silver Hill,MD,39.456213,-77.314428
1177,1176,225,0.683430071,0.316569929,0,0.030675704,1,1176,hill,Hickory Hill,MD,39.2912154,-77.2891509
1178,1177,225,0.673103469,0.326896531,0,0.030675704,1,1177,hill,Damascus Hill,MD,39.2612164,-77.2013717
1180,1179,226,1,0,1,0.037447828,8,1179,hill,Flower Hill,MD,39.1589959,-77.1722033
1181,1180,226,1,0,1,0.037447828,8,1180,hill,Walnut Hill,MD,39.1298297,-77.1802588
1182,1181,226,1,0,1,0.037447828,8,1181,hill,Nathans Hill,MD,39.1617737,-77.199704
1185,1184,213,0.817329755,0.182670245,0,0.01354185,4,1184,hill,Gristmill Hill,MD,39.7084278,-77.8383296
1186,1185,213,1,0,1,0.01354185,4,1185,hill,Hunter Hill,MD,39.6812065,-77.6852705
1187,1186,213,1,0,1,0.01354185,4,1186,hill,Green Hill,MD,39.5814863,-77.7263819
1189,1188,213,1,0,1,0.01354185,4,1188,hill,Edgewood Hill,MD,39.6153747,-77.6899924
1191,1190,213,1,0,1,0.01354185,4,1190,hill,Roxbury Hill,MD,39.5545426,-77.6941587
1194,1193,230,1,0,1,0.044341141,4,1193,hill,Murray Hill,MD,38.7792806,-76.9941419
1197,1196,24,1,0,1,0.026959544,4,1196,hill,Blue Hill,ME,44.4139662,-68.5866904
1198,1197,151,0.976591111,0.023408889,0,0.039462095,3,1197,hill,Buffum Hill,ME,43.2964749,-70.5875534
1199,1198,151,1,0,1,0.039462095,3,1198,hill,Cider Hill,ME,43.1556433,-70.6886644
1201,1200,24,1,0,1,0.026959544,4,1200,hill,East Blue Hill,ME,44.4175776,-68.5225217
1202,1201,24,0.405126612,0.594873388,0,0.026959544,4,1201,hill,Hardy Hill,ME,44.7556271,-68.8194817
1204,1203,124,0.842891235,0.157108765,0,0.024768633,8,1203,hill,Kents Hill,ME,44.4050671,-70.0008869
1205,1204,124,1,0,1,0.024768633,8,1204,hill,Libby Hill,ME,44.1825716,-69.8256017
1207,1206,126,1,0,1,0.030189561,1,1206,hill,Munjoy Hill,ME,43.6673042,-70.2489369
1208,1207,126,0.95013188,0.04986812,0,0.030189561,1,1207,hill,Oak Hill,ME,43.5898053,-70.333938
1210,1209,126,0.427724631,0.572275369,0,0.030189561,1,1209,hill,Oak Hill,ME,44.0503503,-70.4086677
1211,1210,124,1,0,1,0.024768633,8,1210,hill,Pelton Hill,ME,44.3211797,-69.8289357
1212,1211,24,0.250999113,0.749000887,0,0.026959544,4,1211,hill,Pigeon Hill,ME,44.4442461,-67.8875003
1213,1212,151,1,0,1,0.039462095,3,1212,hill,Pine Hill,ME,43.2314759,-70.5972753
1214,1213,126,1,0,1,0.030189561,1,1213,hill,Pleasant Hill,ME,43.5909167,-70.2986595
1215,1214,126,1,0,1,0.030189561,1,1214,hill,Pleasant Hill,ME,43.7142474,-70.2664377
1216,1215,126,0.431744202,0.568255798,0,0.030189561,1,1215,hill,Pleasant Hill,ME,43.8731355,-70.0658836
1217,1216,151,0.79265452,0.20734548,0,0.039462095,3,1216,hill,Shepherds Hill,ME,43.0984216,-70.738942
1218,1217,24,1,0,1,0.026959544,4,1217,hill,South Blue Hill,ME,44.3539673,-68.5486337
1220,1219,126,0.504103969,0.495896031,0,0.030189561,1,1219,hill,Tory Hill,ME,43.6053589,-70.5361647
1221,1220,24,0.660480973,0.339519027,0,0.026959544,4,1220,hill,Town Hill,ME,44.3986898,-68.3336281
1222,1221,151,1,0,1,0.039462095,3,1221,hill,Walnut Hill,ME,43.2373091,-70.5944976
1223,1222,126,0.75628967,0.24371033,0,0.030189561,1,1222,hill,Walnut Hill,ME,43.8245229,-70.2467169
1225,1224,126,0.661064561,0.338935439,0,0.030189561,1,1224,hill,Windham Hill,ME,43.7978553,-70.4256085
1226,1225,151,1,0,1,0.039462095,3,1225,hill,Clay Hill,ME,43.2195313,-70.6425536
1227,1226,24,0.225473021,0.774526979,0,0.026959544,4,1226,hill,Billings Hill,ME,44.8361769,-69.1978239
1228,1227,151,0.380632135,0.619367865,0,0.039462095,3,1227,hill,Estes Hill,ME,43.3709163,-70.8008916
1229,1228,24,1,0,1,0.026959544,4,1228,hill,Oak Hill,ME,44.3961882,-68.6886381
1230,1229,124,0.841342292,0.158657708,0,0.024768633,8,1229,hill,Ring Hill,ME,44.1389623,-69.8958819
1231,1230,124,1,0,1,0.024768633,8,1230,hill,Sturtevant Hill,ME,44.339513,-69.9911631
1234,1233,124,1,0,1,0.024768633,8,1233,hill,Granite Hill,ME,44.3111798,-69.8314356
1235,1234,126,0.641139259,0.358860741,0,0.030189561,1,1234,hill,Gates Hill,ME,43.8170215,-70.4319978
1236,1235,126,1,0,1,0.030189561,1,1235,hill,Grubb Hill,ME,43.7098028,-70.2983828
1246,1245,15,1,0,1,0.000595488,8,1245,hill,Churchill,MN,44.8182952,-94.6708249
1247,1246,15,0.895490212,0.104509788,0,0.000595488,8,1246,hill,Golden Hill,MN,43.9882969,-92.4682317
1248,1247,15,1,0,1,0.000595488,8,1247,hill,Saga Hill,MN,44.9546851,-93.63996
1249,1248,15,1,0,1,0.000595488,8,1248,hill,Spring Hill,MN,45.524687,-94.8294561
1250,1249,15,1,0,1,0.000595488,8,1249,hill,Union Hill,MN,44.5435747,-93.6671796
1253,1252,33,1,0,1,0.000919911,5,1252,hill,Ash Hill,MO,36.7756104,-90.2331594
1254,1253,26,1,0,1,0.001709748,5,1253,hill,Bunker Hill,MO,40.5766954,-92.3851855
1256,1255,39,1,0,1,0.008453784,7,1255,hill,Cooper Hill,MO,38.4272672,-91.6615551
1260,1259,39,0.794606101,0.205393899,0,0.008453784,7,1259,hill,High Hill,MO,38.8783763,-91.3834923
1261,1260,33,1,0,1,0.000919911,5,1260,hill,Lone Hill,MO,36.7011669,-90.5373369
1262,1261,28,0.595206277,0.404793723,0,0.00639943,4,1261,hill,Montague Hill,MO,39.1283559,-93.1524236
1263,1262,28,1,0,1,0.00639943,4,1262,hill,Pleasant Hill,MO,38.7875094,-94.2693911
1264,1263,27,1,0,1,0.009451098,2,1263,hill,Prairie Hill,MO,39.5186398,-92.7379662
1267,1266,39,1,0,1,0.008453784,7,1266,hill,Stony Hill,MO,38.5428261,-91.3737693
1268,1267,38,0.21057392,0.78942608,0,0.066661687,6,1267,hill,Weber Hill,MO,38.4336654,-90.5526243
1269,1268,28,0.725208831,0.274791169,0,0.00639943,4,1268,hill,Woodhill,MO,39.1769477,-94.5380099
1270,1269,27,1,0,1,0.009451098,2,1269,hill,Clifton Hill,MO,39.4380865,-92.6662966
1271,1270,27,1,0,1,0.009451098,2,1270,hill,Thomas Hill,MO,39.5208637,-92.6557425
1272,1271,39,0.991796908,0.008203092,0,0.008453784,7,1271,hill,Concord Hill,MO,38.6503271,-91.1362599
1273,1272,33,0.945865299,0.054134701,0,0.000919911,5,1272,hill,Marble Hill,MO,37.3058871,-89.9703793
1274,1273,26,0.952982436,0.047017564,0,0.001709748,5,1273,hill,Bunker Hill,MO,40.1800435,-91.7387755
1275,1274,28,1,0,1,0.00639943,4,1274,hill,Pink Hill,MO,39.0502845,-94.1971689
1276,1275,33,1,0,1,0.000919911,5,1275,hill,Vinegar Hill,MO,36.7425552,-90.4014994
1278,1277,39,1,0,1,0.008453784,7,1277,hill,Oak Hill,MO,38.2058798,-91.4207092
1279,1278,38,0.141748559,0.858251441,0,0.066661687,6,1278,hill,Cedar Hill,MO,38.3533871,-90.6412385
1280,1279,39,1,0,1,0.008453784,7,1279,hill,Cave Hill,MO,38.4847687,-91.5518303
1281,1280,33,1,0,1,0.000919911,5,1280,hill,Bunker Hill,MO,36.7058882,-89.9698133
1282,1281,28,0.821879036,0.178120964,0,0.00639943,4,1281,hill,Golf Hill,MO,39.3344494,-94.2093892
1283,1282,28,1,0,1,0.00639943,4,1282,hill,Chapel Hill,MO,38.9175084,-94.0582782
1285,1284,27,1,0,1,0.009451098,2,1284,hill,Bunker Hill,MO,39.2180922,-92.5307358
1287,1286,28,0.943096021,0.056903979,0,0.00639943,4,1286,hill,Crescent Hill,MO,38.4322389,-94.3474487
1288,1287,34,1,0,1,0.000384658,3,1287,hill,Flint Hill,MO,39.6239338,-91.3832051
1289,1288,26,1,0,1,0.001709748,5,1288,hill,Locust Hill,MO,40.0258714,-92.2757404
1290,1289,39,0.911060385,0.088939615,0,0.008453784,7,1289,hill,Mint Hill,MO,38.5492097,-91.7471163
1291,1290,28,1,0,1,0.00639943,4,1290,hill,Rose Hill,MO,38.6327904,-94.0691092
1293,1292,26,1,0,1,0.001709748,5,1292,hill,Sand Hill,MO,40.3114263,-92.1279583
1295,1294,33,0.983435267,0.016564733,0,0.000919911,5,1294,hill,Gads Hill,MO,37.238383,-90.6967859
1296,1295,41,0.567421994,0.432578006,0,0.011446007,4,1295,hill,Nottinghill,MO,36.6683948,-92.5746094
1297,1296,40,0.964159862,0.035840138,0,0.007587626,1,1296,hill,Oakhill,MO,36.5009027,-93.7101929
1300,1299,28,0.597883585,0.402116415,0,0.00639943,4,1299,hill,Carbon Hill,MO,38.7791794,-93.6077137
1301,1300,38,0.099205838,0.900794162,0,0.066661687,6,1300,hill,Flint Hill,MO,38.8550506,-90.8612442
1302,1301,38,0.218533254,0.781466746,0,0.066661687,6,1301,hill,Pettys Hill,MO,38.5481094,-90.5053997
1303,1302,38,0.252105948,0.747894052,0,0.066661687,6,1302,hill,Prospect Hill,MO,38.7375503,-90.2192777
1304,1303,38,0.28722177,0.71277823,0,0.066661687,6,1303,hill,Rock Hill,MO,38.6075525,-90.3784505
1306,1305,38,0.290449733,0.709550267,0,0.066661687,6,1305,hill,College Hill,MO,38.6736,-90.2106
1307,1306,38,0.290449733,0.709550267,0,0.066661687,6,1306,hill,The Hill,MO,38.6155556,-90.2780556
1308,1307,53,1,0,1,0.023381765,5,1307,hill,Bald Hill,MS,34.4131589,-89.0853442
1309,1308,53,1,0,1,0.023381765,5,1308,hill,Beacon Hill,MS,34.4570465,-88.975896
1310,1309,71,1,0.012782805,0,0.008993026,3,1309,hill,Cedar Hill,MS,32.483197,-90.1759208
1311,1310,75,0.598914218,0.401085782,0,0.011341122,7,1310,hill,Cedar Hill,MS,33.5651216,-89.5867444
1313,1312,71,1,0.325855934,0,0.008993026,3,1312,hill,Chapel Hill,MS,32.1143192,-90.5137076
1314,1313,54,0.817997044,0.182002956,0,0.006369459,3,1313,hill,College Hill,MS,34.421772,-89.5706386
1315,1314,75,0.594215242,0.405784758,0,0.011341122,7,1314,hill,Duck Hill,MS,33.6331752,-89.7111937
1316,1315,71,1,0.312385935,0,0.008993026,3,1315,hill,Egypt Hill,MS,32.0101547,-90.2623103
1317,1316,71,1,0.109228443,0,0.008993026,3,1316,hill,Forest Hill,MS,32.2654249,-90.2809242
1318,1317,75,0.456610337,0.543389663,0,0.011341122,7,1317,hill,Gravel Hill,MS,33.4015117,-90.0461949
1319,1318,75,1,0,1,0.011341122,7,1318,hill,Laurel Hill,MS,32.7312463,-89.3164548
1320,1319,54,1,0,1,0.006369459,3,1319,hill,Laws Hill,MS,34.5795463,-89.5739715
1322,1321,75,0.466760441,0.533239559,0,0.011341122,7,1321,hill,Rose Hill,MS,32.1445928,-88.9958878
1324,1323,71,1,0.282619626,0,0.008993026,3,1323,hill,Sand Hill,MS,32.4876409,-89.8803575
1325,1324,75,0.789550075,0.210449925,0,0.011341122,7,1324,hill,Spring Hill,MS,32.7201349,-89.1025597
1327,1326,75,0.594215242,0.405784758,0,0.011341122,7,1326,hill,Spring Hill,MS,33.6784519,-89.4014622
1329,1328,75,0.598914218,0.401085782,0,0.011341122,7,1328,hill,Sugar Hill,MS,33.5492887,-89.5867442
1330,1329,53,0.89521133,0.10478867,0,0.023381765,5,1329,hill,Pleasant Hill,MS,34.5320449,-88.9445066
1331,1330,53,0.535272517,0.464727483,0,0.023381765,5,1330,hill,Pine Hill,MS,34.2617734,-88.7411646
1333,1332,75,1,0,1,0.011341122,7,1332,hill,Zaphyr Hill,MS,32.7748562,-89.2431204
1334,1333,71,1,0,1,0.008993026,3,1333,hill,Fayettehill,MS,31.9607131,-89.7689639
1335,1334,71,1,0,1,0.008993026,3,1334,hill,Zion Hill,MS,31.9304361,-89.7917424
1336,1335,71,1,0,1,0.008993026,3,1335,hill,Squirrel Hill,MS,32.4112543,-90.1298086
1337,1336,71,1,0,1,0.008993026,3,1336,hill,Tavern Hill,MS,32.4348647,-90.0736961
1342,1341,71,1,0,1,0.008993026,3,1341,hill,Meadowhill,MS,32.3437563,-90.304258
1343,1342,71,1,0.327169793,0,0.008993026,3,1342,hill,Queens Hill,MS,32.394311,-90.5273195
1344,1343,71,1,0.134015283,0,0.008993026,3,1343,hill,Red Hill,MS,32.2257037,-90.2403674
1345,1344,54,1,0,1,0.006369459,3,1344,hill,Pleasant Hill,MS,34.9145395,-89.894533
1346,1345,54,0.763300035,0.236699965,0,0.006369459,3,1345,hill,Pleasant Hill,MS,34.7834328,-90.0945371
1347,1346,54,1,0,1,0.006369459,3,1346,hill,Wallhill,MS,34.7145439,-89.7039741
1348,1347,54,1,0,1,0.006369459,3,1347,hill,Rockhill,MS,34.7142665,-89.7392528
1351,1350,71,1,0.210474408,0,0.008993026,3,1350,hill,Champion Hill,MS,32.3501457,-90.5373199
1354,1353,71,0.752147866,0.247852134,0,0.008993026,3,1353,hill,Rose Hill,MS,32.3590346,-90.8070475
1355,1354,75,0.608076108,0.391923892,0,0.011341122,7,1354,hill,Rural Hill,MS,33.0762391,-89.2989584
1356,1355,71,0.81038032,0.18961968,0,0.008993026,3,1355,hill,Sand Hill,MS,31.62072,-89.2817272
1359,1358,71,0.787903343,0.212096657,0,0.008993026,3,1358,hill,Springhill,MS,31.7446047,-89.2142252
1360,1359,53,1,0,1,0.023381765,5,1359,hill,Union Hill,MS,34.4864904,-88.9520066
1363,1362,71,0.775054971,0.224945029,0,0.008993026,3,1362,hill,Redhill,MS,31.1299049,-89.064219
1368,1367,71,0.81038032,0.18961968,0,0.008993026,3,1367,hill,Mars Hill,MS,31.2662879,-89.2722833
1369,1368,53,0.430931026,0.569068974,0,0.023381765,5,1368,hill,Spring Hill,MS,34.1973302,-89.2570168
1370,1369,53,1,0,1,0.023381765,5,1369,hill,Oak Hill,MS,34.3228822,-88.947283
1371,1370,75,1,0,1,0.011341122,7,1370,hill,High Hill,MS,32.6243041,-89.3178428
1372,1371,75,1,0,1,0.011341122,7,1371,hill,Pearl Hill,MS,32.7890232,-89.4042353
1373,1372,71,0.965829913,0.034170087,0,0.008993026,3,1372,hill,Bunker Hill,MS,31.8065496,-89.5139565
1374,1373,71,1,0,1,0.008993026,3,1373,hill,Zion Hill,MS,31.837938,-89.566736
1375,1374,75,0.466760441,0.533239559,0,0.011341122,7,1374,hill,Ball Hill,MS,32.3154229,-89.3558982
1376,1375,71,1,0,1,0.008993026,3,1375,hill,Terrapin Hill,MS,32.2909796,-90.0286949
1379,1378,71,1,0,1,0.008993026,3,1378,hill,Rock Hill,MS,31.7057198,-89.63396
1380,1379,75,0.608076108,0.391923892,0,0.011341122,7,1379,hill,Chapel Hill,MS,33.2623484,-89.4681287
1381,1380,75,0.608076108,0.391923892,0,0.011341122,7,1380,hill,Liberty Hill,MS,33.2112376,-89.3897935
1382,1381,75,0.608076108,0.391923892,0,0.011341122,7,1381,hill,Sand Hill,MS,33.1973497,-89.6417455
1383,1382,71,1,0.044494151,0,0.008993026,3,1382,hill,Rock Hill,MS,32.1862605,-89.9223023
1384,1383,75,0.449255122,0.550744878,0,0.011341122,7,1383,hill,Pleasant Hill,MS,32.2962552,-88.650876
1385,1384,1,0.782865104,0.217134896,0,0.000911451,6,1384,hill,Hill,MT,48.7849974,-111.1608133
1386,1385,1,1,0,1,0.000911451,6,1385,hill,Churchill,MT,45.7507619,-111.3044025
1387,1386,1,0.944503877,0.055496123,0,0.000911451,6,1386,hill,Wurtz Hill,MT,48.9038611,-114.390421
1388,1387,1,0.944503877,0.055496123,0,0.000911451,6,1387,hill,Stonehill,MT,48.7460712,-115.30045
1389,1388,1,1,0,1,0.000911451,6,1388,hill,Truchot Hill,MT,47.8363424,-112.1922423
1390,1389,1,1,0,1,0.000911451,6,1389,hill,Springhill,MT,45.8393743,-111.0346697
1391,1390,1,0.864416291,0.135583709,0,0.000911451,6,1390,hill,Dutch Hill,MT,46.3165885,-114.1925973
1392,1391,1,1,0,1,0.000911451,6,1391,hill,Smelter Hill,MT,47.5213468,-111.2688634
1394,1393,131,0.828263386,0.171736614,0,0.009354685,4,1393,hill,Acorn Hill,NC,36.4426537,-76.5477261
1395,1394,129,0.329087501,0.670912499,0,0.030671358,7,1394,hill,Amity Hill,NC,35.6973612,-80.7734041
1396,1395,141,1,0,1,0.046901537,1,1395,hill,Ash Hill,NC,36.3931919,-80.5731171
1397,1396,68,1,0,1,0.028579583,7,1396,hill,Easy Hill,NC,34.2223923,-78.008046
1398,1397,141,0.485755267,0.514244733,0,0.046901537,1,1397,hill,Flint Hill,NC,36.1751386,-80.4778346
1399,1398,127,0.746454297,0.253545703,0,0.009692452,4,1398,hill,Flint Hill,NC,35.8018031,-79.9236486
1400,1399,69,0.863365245,0.136634755,0,0.010420515,1,1399,hill,Fountain Hill,NC,35.409885,-77.5008
1401,1400,127,1,0,1,0.009692452,4,1400,hill,Gold Hill,NC,35.5212509,-80.3381135
1402,1401,72,0.900890939,0.099109061,0,0.006809367,8,1401,hill,Grove Hill,NC,36.3351495,-78.0091559
1403,1402,160,0.810029459,0.189970541,0,0.018382631,8,1402,hill,Laurel Hill,NC,34.8090479,-79.547828
1405,1404,69,1,0,1,0.010420515,1,1404,hill,Moss Hill,NC,35.1962744,-77.7463651
1409,1408,152,1,0,1,0.000941824,5,1408,hill,Oregon Hill,NC,36.4484711,-79.6369747
1410,1409,141,1,0,1,0.046901537,1,1409,hill,Pine Hill,NC,36.3490256,-80.5895062
1415,1414,160,1,0,1,0.018382631,8,1414,hill,Silver Hill,NC,34.8896034,-79.4836563
1417,1416,69,0.863365245,0.136634755,0,0.010420515,1,1416,hill,Snow Hill,NC,35.4515504,-77.6810859
1419,1418,160,1,0,1,0.018382631,8,1418,hill,Sugar Hill,NC,34.7576608,-79.4589361
